Deck1,Deck2,Deck1_damage,Deck2_damage,rand. prices for AI,Bid,Stake
0.018671872325835524,0.03160606033341572,2,6,0.03206381155864095,0.021293351060028574,0.03167286105896329
0.02315156780319977,0.03418376940013436,1,4,0.028188315152168478,0.0395046501110099,0.026892820292428614
0.017530394552129954,0.033358278373737026,0,6,0.019294390957137007,0.038277841622738035,0.030977363188343373
0.019784953091749498,0.03029243066862891,0,4,0.036753969856975904,0.02552536097667383,0.027343572315243068
0.02380823569980377,0.0324250894571885,1,6,0.03214498215035633,0.038911336195572216,0.025656920202632327
0.018701839454080407,0.026279303246860803,2,4,0.031430849883698625,0.023004902734420074,0.029904091361537783
0.018437634642341418,0.03666180554652938,0,6,0.035662460383933905,0.05709093753811556,0.030075403192685972
0.024593501624222594,0.03284350982139311,0,6,0.03738429632140104,0.05607178421552344,0.027875464713774167
0.020724437496954327,0.03220664371652391,0,5,0.026616004930623622,0.036524528336562626,0.028411725629900682
0.020333008145309223,0.03862720169577924,0,3,0.027495635132778,0.01614726262012515,0.03129782175427695
0.016559924669887826,0.034431580801650034,0,4,0.03038744425726738,0.016161700046915577,0.025396367666580908
0.024030643460639316,0.03587515124603566,2,3,0.028109949636271295,0.047715064236001706,0.031115965540113075
0.01981229873674811,0.02643626618987146,1,5,0.021475720366625126,0.05356063181766031,0.028477956541116276
0.015301334038447023,0.03748794685666859,2,3,0.03927748375093365,0.03671521579445666,0.030284317591778735
0.024930318786436333,0.02987177186211906,2,6,0.03626409172770707,0.019895264007056192,0.02790122501728995
0.023190862291299165,0.031738342735256705,0,6,0.02704528251352667,0.032323644892762834,0.029619456004057257
0.023109528834731184,0.03896925256042585,0,6,0.02605860735933395,0.03964082452802283,0.028884806989449688
0.017097704754423085,0.026194252964688334,0,5,0.027729969283245386,0.04073454083038715,0.02673008625810989
0.024062816231542505,0.027173551923523734,2,3,0.03154449819377317,0.03612848879123648,0.025457135888416332
0.015467607244680924,0.03600462306363899,0,3,0.01709589829402425,0.022268281150284935,0.028306560160631242
0.018221253299206833,0.03320106115591428,0,3,0.03148674546098945,0.022323850679279264,0.02654393861272562
0.020117378750089187,0.027277628184899417,0,4,0.03185147930789168,0.058414242108949854,0.028511749967760423
0.016263747362005157,0.03286520910467525,2,4,0.038862325842811046,0.05415193864765664,0.03102588504260685
0.01893397982907516,0.03802775619297283,2,3,0.037320806880121085,0.050126206448962166,0.03019252238620566
0.020629540877452855,0.02769388071614129,2,4,0.029144789343970155,0.0220937988400614,0.026880092893310684
0.018867890508630535,0.036035967500153906,0,6,0.03789116951818225,0.03934145991635019,0.02529704944827204
0.024648074754578198,0.03840902354042024,0,5,0.017520183103760325,0.05952799707336726,0.03111310638265441
0.020706482557007796,0.03550155549302853,0,3,0.03211640136368122,0.017150096157180963,0.03094502382072803
0.022245630325377436,0.028508261946992998,2,6,0.03529794377799014,0.019966817586586676,0.03121121431379408
0.020232439358248595,0.027700507836495084,2,6,0.039278952915262254,0.043480201002715234,0.02782441695587045
0.020488705739177746,0.02788896898811253,1,5,0.03883323584973038,0.027698294258549916,0.029907918101068073
0.020067550993272225,0.02855145296082583,2,6,0.029181077553305193,0.03103385512399536,0.02769381048038483
0.01560729896917983,0.03819245842001317,0,3,0.02388159610217174,0.034509767959034335,0.02722594973987909
0.020263600227657566,0.029224393139876587,2,3,0.01985306883024199,0.021018907852603234,0.03139596775422313
0.01815761429042827,0.027281017639014967,2,6,0.03179450503209774,0.024707959666388266,0.028432107367522892
0.023752185404274446,0.033343253623405414,0,3,0.03748671104634915,0.017054204465647985,0.029936083151747506
0.020842349552387632,0.026293875272447975,1,3,0.03241362520330335,0.05560106843294846,0.0319256217109723
0.02273309137968814,0.03357964520810628,0,4,0.029435168572918093,0.029544925625185764,0.030615629762466273
0.02217692306063109,0.03708975091952904,0,3,0.03388372873916912,0.028558464841158253,0.031263678105501534
0.015212850496696148,0.03296365597629039,1,5,0.025636679077022696,0.02821341130410139,0.02874908307724108
0.021510330754906805,0.03154140938424066,1,6,0.03243671201943743,0.024381117377624592,0.02553587058496586
0.021862371088041607,0.028090589048606698,0,6,0.036846174943895346,0.022256059043606138,0.029539163618802246
0.015523324026805646,0.02787535090649481,1,4,0.027825913962882032,0.03880339134844728,0.027570751568306767
0.021496399815966825,0.031094152042662325,1,4,0.026042787455532707,0.036371816993993236,0.02765704998584461
0.016050623276903157,0.036756318840369895,1,3,0.03771431755507798,0.0351850963184399,0.028849129864220575
0.01624144692691189,0.030178487493086176,2,6,0.026390723952645,0.026421127308520465,0.02824444208362698
0.024431776136798828,0.03622729131937156,0,5,0.020017317860353087,0.047830164316606534,0.030185665163978373
0.024949289941851145,0.034790101039160054,0,5,0.0205137459421461,0.01871862355023612,0.027751408468427427
0.016089846693454767,0.034455384461523686,1,6,0.02959646799902939,0.021055479809757065,0.03160874590499633
0.01519370726325862,0.027839664666273235,0,4,0.03246924382776345,0.020438932371962395,0.029659375689186543
0.024300384852921887,0.03187678122464961,1,6,0.03501542446387702,0.03488650631172471,0.02922394108740104
0.024396007513307782,0.030286026746009078,1,4,0.01851116838893573,0.0323467517339143,0.026980285815053892
0.015512732687907973,0.03998670487467579,0,3,0.021591226551774298,0.05512805791558846,0.028491354433266402
0.015232548983474219,0.03472704430445844,2,6,0.029961082874001642,0.047081699270196245,0.02551186434316294
0.019435351448252827,0.030118890856968058,0,4,0.03797024429155722,0.053340580223956297,0.030957018324950625
0.016778939107605095,0.03535728150606416,2,4,0.03092660986272173,0.03917435259173316,0.030394487891259595
0.024821698568774503,0.030975821955970765,1,4,0.03606794766816282,0.05233633176377522,0.02754978152557985
0.024194066460340766,0.027718947799379664,1,3,0.03978569891011388,0.02546371189141479,0.029113288871547873
0.024995254390928503,0.02749125900931823,2,5,0.02396969202057575,0.02080897982553437,0.026503411348145687
0.01585831874619008,0.03405547500411767,0,6,0.039099489076080476,0.04578619680661084,0.025278904407393315
0.018884243285938844,0.039725919433844153,2,3,0.02738694580772437,0.0228263617213949,0.027633368481079876
0.01807636363581941,0.03412151534190439,0,5,0.02255601854636933,0.04444624682753727,0.02621872780836136
0.016486727053652592,0.02690442230947665,1,6,0.017003716334813297,0.029430846648278136,0.027411569627212643
0.021947386628905385,0.03341917856692701,1,3,0.01730208506615719,0.041701283225043906,0.02808416224394454
0.017931144110406923,0.03832009671925821,1,5,0.035077464801232125,0.04410042357358428,0.025043498813437187
0.023453219400211178,0.03938507884719233,1,4,0.037738009914263446,0.04788292806811314,0.026863128585747572
0.022571765706984888,0.029390123722059788,0,5,0.025052780942262036,0.04992361765374562,0.0269988138143149
0.020732737315223543,0.036232362281896656,1,5,0.036718382644810366,0.043164532938337115,0.029499600183169376
0.022809970729042714,0.031484752345334995,2,3,0.016185435874790346,0.04794685136107694,0.028123795971867704
0.023124518978502644,0.035020449680818966,2,5,0.0184599933055213,0.03135044747074318,0.02523134508423171
0.023753588055534198,0.03609988888120641,1,5,0.03302551511030265,0.020420786366240055,0.026859292888010464
0.018723092618320072,0.02727201684611432,0,6,0.030112497056832527,0.05787904865738856,0.026151809307780407
0.020049176463456515,0.035873162705724826,2,6,0.0195861283597914,0.036827424408632736,0.026109851467099408
0.023729759435877795,0.030144683998075707,2,5,0.018545916909139842,0.056357604410018844,0.029084730704286344
0.015703868256940128,0.027495628488091728,0,5,0.03255100473352708,0.04744624432559936,0.02808924000237342
0.016490326091413068,0.03793362359747893,0,6,0.026235516319445963,0.022110950950553036,0.0277055850420224
0.017752166868413206,0.032956151738152126,1,4,0.02129893343599339,0.054191429920324385,0.028240282305175335
0.02165222002053795,0.034689682833834855,1,4,0.03300451352995305,0.05791817914143918,0.02802961534581252
0.01615866578038964,0.03196452190965341,1,5,0.03574086948654555,0.05501298768704847,0.028183785355630063
0.018558064726911294,0.02610516057916055,1,5,0.030580570922100238,0.04059660494277931,0.027181902079446967
0.015796355543935714,0.028971516247642232,2,6,0.024896795243158236,0.05074290170975988,0.03148209632311844
0.021891726798408978,0.03261016542721795,2,6,0.036108921322031015,0.05396326611079954,0.03074298592494331
0.022082007619628894,0.032228131173446806,1,5,0.023803259755330354,0.05651124411147556,0.029384661445902568
0.0215657476080194,0.03177082974484066,1,5,0.029967703788625996,0.01564518437703105,0.025064878410199654
0.019252989546186008,0.030189155792765536,2,5,0.031548163134401834,0.04744731382535861,0.02855431730986288
0.015305640737308336,0.028867445556186998,2,5,0.03592187440334756,0.049408172308278604,0.028954373379403806
0.01536050771936082,0.03037056229238564,1,6,0.018584677097298084,0.04861183809650551,0.03142788440560389
0.01943012467792679,0.03666543146902714,1,5,0.01582311373398395,0.03480112597042451,0.029537648887074518
0.01996787916430416,0.026511018939018104,2,5,0.0366438856837639,0.044740231281154064,0.02654404051610638
0.02114305616243524,0.03153666808621048,1,6,0.03173566342361592,0.044514643766612065,0.028727454168444053
0.024503354624615357,0.033684431166938054,1,6,0.02923124249101624,0.05414292326387145,0.026598695491320056
0.01707986877394084,0.038001620481255785,2,3,0.024571385087608193,0.02970759015659477,0.025401721289182114
0.019886054047366993,0.03274478198877268,1,4,0.036102900400537014,0.016632152886613624,0.027412781004944653
0.015315653365043803,0.035727475477958834,1,5,0.03234197443861288,0.055845268946934166,0.030353494616153193
0.022195458877492854,0.032371549593434655,1,5,0.019867096646913367,0.028909334075412817,0.028343188141597912
0.021417971266455376,0.02976209450201715,0,5,0.02603391409654928,0.021458155453490585,0.028152969007374008
0.015143864464947431,0.026228131655902317,2,5,0.026425215884680317,0.045745622530902905,0.03132936777503726
0.0200295818707338,0.034171518655565586,0,4,0.03939712605974442,0.033375070333053015,0.02838993191775302
0.02188533452517683,0.03988485245785049,0,6,0.03373567209158979,0.0485970459994246,0.028823165919307794
0.02482914253880464,0.030723392414087995,2,3,0.0377828583214177,0.05196346397610113,0.028891445769104008
0.015833602119342503,0.03743285335563479,0,3,0.01886584895792859,0.04009863234622513,0.025933900749445467
0.015331928442018994,0.030971115156013345,2,6,0.03111108290666336,0.046514232343272635,0.025321475019324573
0.01884519667413417,0.03689890775709709,2,5,0.03666145378910718,0.02796159064499677,0.025309812281758316
0.018422401523961133,0.0361032019143953,0,6,0.039455107425085886,0.02703072716539879,0.027510699102555124
0.015153167757207835,0.026441090673271096,0,5,0.02698491099756259,0.04519893237446207,0.03193802877562357
0.0172794075049301,0.03557452110669964,2,3,0.03425746568153727,0.036023113330550624,0.02830950693543952
0.02126546729353028,0.030573898858648328,1,6,0.037705671713172864,0.03050236670466075,0.028637971023077146
0.02026122371145323,0.03910644388726953,2,5,0.031222807732229494,0.027173299194036236,0.026897721172614637
0.020055461048779,0.038226613711039234,2,3,0.01878837226896412,0.03169153522140726,0.030334006886347412
0.015245775410735305,0.033987296202904554,1,6,0.03708235598633574,0.03519550229188588,0.02792870917119847
0.023499545095131868,0.0381334444661961,2,4,0.01626076169917977,0.017183989728104445,0.02667210581652762
0.021574062272203015,0.03803874020241251,1,5,0.03927836339744913,0.04034664141870734,0.029070048824304612
0.019429509072216338,0.02654322845633282,1,3,0.03895486089072393,0.03395880942032755,0.030327675838961326
0.02481668371876195,0.038718446243315635,2,4,0.03133262668721609,0.03967176988163997,0.031686473477324784
0.015287068881148034,0.0328098186108968,2,3,0.027698129228375924,0.035119638431105826,0.02874569260103796
0.02292568972872741,0.03701935274821276,1,5,0.033391633932864144,0.033437591413564,0.030513793450902355
0.019331668016127155,0.03080793693905668,0,5,0.02805775722257906,0.042253015703148905,0.030065409068932698
0.015661922786191527,0.037352114499002095,0,4,0.029587919531610704,0.03803137613679203,0.030439302909401618
0.02393406831717878,0.031730928810840706,2,5,0.018968823620527764,0.021902009151932585,0.025747616312284664
0.015380655637430275,0.02950030675082294,0,4,0.0390001265932887,0.059607612388814527,0.026707615448791248
0.02450201881573398,0.029233085580737516,1,5,0.017468516926397504,0.03045888810155939,0.031002880828487768
0.017960952385501883,0.03172664646068202,2,3,0.03378579014835307,0.026801053814523475,0.026229282319493383
0.022324786103135038,0.03253155076024955,1,3,0.02366010181450056,0.03458584704114854,0.03129248478762955
0.016815778662946857,0.02756293480910916,2,6,0.036618203718844645,0.03365399216276961,0.02740074707899191
0.023360752544357707,0.03742837401463279,0,3,0.02440093743450532,0.051003616197978933,0.029112430727111532
0.017864153323218813,0.03483561666222818,1,6,0.03921231269884873,0.015588889688199048,0.02764205718899171
0.01926874066843392,0.030385664237802448,2,4,0.030882004040461163,0.018100869891970645,0.026957485211723975
0.019738432851949584,0.03905489519633058,1,3,0.030353172595914694,0.017370164899568347,0.031137978855651633
0.023714117502431173,0.029820060762073896,0,4,0.022151871489335097,0.05214313425165051,0.028126503184249634
0.020470215552114417,0.03184951790332854,2,5,0.015951596456835897,0.0217200259919331,0.027058152224326747
0.019012661075079703,0.03823523686977952,2,4,0.02383592045873626,0.02336870203051259,0.03156366317722117
0.01778689680930054,0.02989319410524123,2,5,0.032260188480752294,0.03707925850262071,0.031061295672040155
0.017148856159027195,0.02729588380124678,1,3,0.03576841465476892,0.029589203642423907,0.029823588116275192
0.01637209646504206,0.03309890835049593,2,5,0.03886695407940033,0.017532119185764132,0.026975068148475428
0.016865539826861054,0.037008455471519215,0,6,0.028720634355698937,0.02113347054791496,0.03198631683181802
0.022837187447634345,0.0331637359079878,0,6,0.02053839359836256,0.018273950537802997,0.029755796616157393
0.01507531137560522,0.029185850005249137,1,3,0.023305030060331623,0.02709944024081351,0.02913055640400318
0.024386812285161003,0.027083597540366915,2,3,0.030415506450127,0.03688341163582089,0.026875128340227882
0.01882572473964938,0.029879197789641397,1,5,0.03819398573503387,0.03800687617690181,0.03175113090608113
0.01927417645313251,0.03876659570557369,2,4,0.028327142524625606,0.021155251549859772,0.027687779441768916
0.0183494890330709,0.03797214485808942,0,5,0.021185879815485302,0.0462533276660791,0.026499031435959636
0.02241220995619109,0.036407530761908315,0,3,0.03808706005006318,0.03706260528779086,0.025408595747638017
0.023748426371554797,0.0294543679079939,0,6,0.015911764283840137,0.055907417669900795,0.030724755632838514
0.01826239903484218,0.03030353603946407,2,5,0.015121105594551165,0.056118576210681365,0.025129432927694505
0.02072908844240033,0.029117290264099406,0,3,0.020365289822632467,0.01911761960676732,0.02778670877509094
0.01576026441445744,0.030179781713538932,0,5,0.03593159042182817,0.03769530297031423,0.028883706663641064
0.02458114797964126,0.03996246002113754,0,3,0.02014545843781428,0.03965590374478084,0.027215921046375192
0.024730941303819896,0.037875454145313715,2,3,0.03921533278158664,0.024512680406320667,0.030069211119923393
0.02369370541238631,0.03477813564607142,2,4,0.03594317727096981,0.05262127421219022,0.028024620074726437
0.02284286723787439,0.03708335671405219,0,4,0.015109624413446501,0.04761577198741637,0.03074777364064908
0.018396523580491694,0.03936896137520649,1,3,0.031126006591571814,0.020886134926630655,0.031995374595039296
0.022941577359964216,0.03142158271493155,0,3,0.015219476780561795,0.024448651470538353,0.02683216451942628
0.024710214415130518,0.03767721347791915,1,5,0.023032616349177477,0.031348233843100495,0.030202125110530144
0.017790118694755653,0.03027928133572158,1,3,0.03651591344033282,0.02610501775258086,0.03133711706823024
0.021840222487305896,0.02613289050395294,2,6,0.025364354412639595,0.035315602408176175,0.02991159523656581
0.017246023379131333,0.026893500961907815,2,4,0.019378930544332894,0.05070500927148989,0.027973182604638776
0.016876111643045963,0.037565191906955724,0,5,0.017012855731569992,0.027001270451001515,0.026413566878330127
0.022801186101204823,0.031341200933075956,2,6,0.03731275200005857,0.015490352429788684,0.03030931627919711
0.024959995251246522,0.03847145697992619,1,4,0.02178262468773027,0.05418260901715172,0.028109614172556693
0.021555278138059675,0.03187337438824447,0,5,0.02653412340630093,0.05108642786916116,0.029289645050397533
0.020816609617250282,0.03366671447176039,2,5,0.01613900551673479,0.04680325992871367,0.02944039224588621
0.021906405229049145,0.02633326916758179,1,4,0.02404055316888619,0.031439049774262845,0.02510273319423849
0.02078457623439443,0.034892823914976015,2,3,0.016312534736676595,0.04831882499598419,0.02566356459089333
0.01604799758499745,0.029834938017172543,1,6,0.036101114083027554,0.051728625854127415,0.026154006009747367
0.016970649136668816,0.03689369792045306,2,5,0.02663637299972388,0.04653944596248666,0.02520071020683992
0.018288528892388113,0.03597801043366335,2,6,0.03320284859167261,0.019878874144355914,0.028541808107952055
0.016063491663927815,0.03877759587867829,2,5,0.028787239064603832,0.03675936818461854,0.02867704450914356
0.019514662214648065,0.02686222836710642,2,5,0.016877413712394762,0.04527551707721852,0.028169053107634935
0.024320875210744622,0.03629834674755046,1,5,0.015184790251105033,0.020862956297644612,0.03084275420484307
0.02164559656814525,0.03957502348513163,1,5,0.025406029104199382,0.0378919691947997,0.030710216813048224
0.015019085735410984,0.02913896780982602,2,5,0.028924962400972642,0.032641650829213775,0.030111631946753464
0.021623914221524036,0.03282652947931177,0,3,0.018505722840089636,0.04366103092222669,0.03162802743574385
0.018877104852131805,0.029107800837031843,0,5,0.030439926183631633,0.03623178062644796,0.02600986505638354
0.020750731273673058,0.029663497703664127,1,4,0.02484552689355775,0.032376735460849626,0.029909791123428765
0.02015137108736762,0.03297467793315931,2,3,0.039844697869101234,0.05039921252904397,0.03026045962793804
0.01685655053121009,0.038895605475319985,1,5,0.016644558746244036,0.05646380832429449,0.029124917460086382
0.015660666377624467,0.033392640229247296,0,5,0.018259463921605462,0.0462873119627155,0.028229829275139062
0.024345248066381657,0.03679462473803001,2,4,0.03982421891997781,0.056108091062489124,0.027909002721584347
0.018822591931170026,0.032484765282155964,2,5,0.029522248449120218,0.05619364692778131,0.03140083350377202
0.015095926939430621,0.03741736598623722,0,6,0.015109432264822914,0.0520781109052645,0.031705163509895586
0.01930154847331448,0.0346227021410761,2,6,0.028390854851955756,0.025442602833030275,0.03125041184868734
0.02167996759813983,0.026433663051423178,2,3,0.01672450907025359,0.056371381720051475,0.02675367174696218
0.016517072743834436,0.03586074789948121,2,6,0.03566874188368267,0.026137363522263368,0.02709363120999246
0.020332519983806665,0.02707666270698872,1,3,0.015327467795796138,0.021571514833369367,0.026334774610406717
0.017993728587668692,0.027928633532972088,0,3,0.03758621200669412,0.05968765597208152,0.02744934214999492
0.01797979799921012,0.027411799597212,1,3,0.016031666868762905,0.02873347385437696,0.02852031963213821
0.01570970232242649,0.036203645453768016,2,6,0.021232626916717533,0.021101401256388284,0.02981111210392868
0.021834159069995196,0.02841488432741618,0,4,0.02097064815609834,0.054626827566142545,0.025604818734780797
0.020166050092029212,0.038068852716099534,1,3,0.03274157133565912,0.04252847041899543,0.028690446917898606
0.019335061094279255,0.0324099243392736,2,4,0.033598260231031546,0.021666797802819337,0.028742043383174688
0.01702075717767706,0.038743489137161025,1,3,0.019268911581828804,0.015425021671674281,0.029855902758272747
0.021398982308771825,0.036531253442679885,1,5,0.016836115436168322,0.04638678634390899,0.027066710242966988
0.021492897615105262,0.029187160192624302,0,6,0.023543968954820735,0.03364018346105246,0.03195079572858049
0.024581818309199255,0.028421263011873588,1,4,0.019162530182651884,0.05743390701858376,0.028486078605517922
0.018618221817929492,0.03001906367878241,2,4,0.02974152757208469,0.057791525356188055,0.029450333300872232
0.016876302012622146,0.03685793926739463,2,3,0.03965487164015612,0.04336629479120556,0.03040899065370419
0.018696422097588396,0.030723148071634888,1,3,0.039339848752954924,0.05922304491825652,0.029596991679563464
0.02340678552406834,0.03973194095071831,1,3,0.023127621798977083,0.04893537663967577,0.028611280797606702
0.02477167379667595,0.035210252501635265,0,3,0.02880828804233765,0.04512270299916114,0.02625061686320398
0.022170855192742558,0.037603259701711335,1,4,0.017926947523014453,0.0480094091531035,0.02756433562173252
0.02073027336401763,0.03619345777676691,0,6,0.026151885710139627,0.021242138449963484,0.028102049253125098
0.020647301330467376,0.026821346034284366,1,3,0.016779108363682342,0.048030824079464005,0.029737220036879265
0.02055993224924649,0.029778516084335613,1,3,0.03676426814837677,0.05922837110069131,0.02699982232894444
0.016438520721957044,0.03530596646486436,2,4,0.03756418120386072,0.04319081493020331,0.028717333790574444
0.02159850355080058,0.02931463951219151,0,6,0.027642846969285317,0.05773171701944049,0.03176525366716466
0.018677975523253836,0.033712482389809235,1,4,0.033280138844869855,0.017257672273464784,0.030090748631278558
0.022792435779695704,0.030201693636664965,1,4,0.021012991105870175,0.04364041831625955,0.026492939795771418
0.015537155423316629,0.029251909436980143,1,5,0.02765597686489705,0.0369830152862413,0.029255913580850303
0.019474869139528533,0.0321280626194442,0,4,0.023324410632344944,0.017620112312245247,0.029483557023264655
0.01971425631734557,0.0323506207552936,0,6,0.02228438830026829,0.023588729633160666,0.025988803711818335
0.017987712726277538,0.0314417971241142,0,6,0.0235022265188339,0.01882204915886664,0.027716377426031613
0.024044565973434656,0.02620689866188965,1,6,0.015383026078748521,0.045919499350482666,0.030585065417096165
0.02393681661546191,0.03099586627204291,2,4,0.027052830394527348,0.0588397113583173,0.026246200339214803
0.018321524196128543,0.026737789799258588,2,5,0.018598360076005026,0.036145429446620414,0.028740206133254887
0.015570789410451244,0.039947634304163954,0,6,0.03780735913839642,0.05677252625092857,0.03182570069656058
0.01679106508360056,0.0314473662503937,1,5,0.01858551278227053,0.02318790423969363,0.02637324713573479
0.018395077507359813,0.03260051048770014,1,5,0.03739652385352563,0.05962891331227158,0.028912619916460464
0.018132764893278898,0.03444719420844481,2,5,0.03810128856667741,0.042707981647716935,0.031040670209117462
0.01689380074263778,0.03672852107503987,2,3,0.01968254425948248,0.02387730623213066,0.025393642765246253
0.01583080201203908,0.030611071925502782,1,5,0.035577579729167655,0.05208759852202204,0.029211909218050478
0.020636472035855242,0.03788584859688286,2,3,0.031629299346652984,0.04516092408016141,0.025938291927146733
0.023669237136406535,0.039041293406118574,1,3,0.019329467120842457,0.02554231705484493,0.03176904865535524
0.015065097585508266,0.028156525888467503,2,5,0.03425185936945834,0.055412798031681344,0.030116154999785105
0.018551406922536803,0.030637122711534202,2,6,0.019415463934413207,0.053252182528823126,0.030397264280015185
0.017486954683002327,0.030394502434715875,2,4,0.027062154828408472,0.017896809893677354,0.03015190647659234
0.024853411815404798,0.037465048191956535,0,4,0.03882869651176021,0.01539735722445942,0.026223834472673253
0.021474275894420365,0.03402929111605198,0,3,0.027174463120147752,0.022676315702789773,0.03055732446824728
0.022102799920548293,0.0359487177739427,0,6,0.023387835476073163,0.03268102713434122,0.0272317865971849
0.022014921430378975,0.033228902368141376,0,5,0.0225333960642836,0.017867032886851757,0.02775822923967854
0.024809043212606362,0.029436005919893503,0,5,0.03116743944007052,0.01998535137100419,0.026330312938720592
0.024740387670312693,0.038026597989877585,0,5,0.03916175975553883,0.024319370064093532,0.02575949350642407
0.02209973257602149,0.033522780010426724,0,6,0.03840291891619187,0.03372992557522838,0.02790293675831683
0.01871974820871578,0.034497479078291066,2,5,0.016497065062524924,0.05315574497923227,0.029014073165805718
0.021597272871467503,0.027383474748794993,1,3,0.0342006052488565,0.03403612612197464,0.02822759824811917
0.019995614918051473,0.03675861424040319,2,3,0.028572671073190017,0.022041756097432006,0.030022397630305057
0.022490345479522854,0.03227451948386861,2,4,0.028371815034210608,0.01541756463409256,0.030855657276901382
0.02227880053370761,0.03509888285577135,1,3,0.03916232045944129,0.03656148595926229,0.027725831030079393
0.024971393402275333,0.03639796908905858,1,3,0.029714998496614284,0.015598030091599453,0.02896997292443804
0.01599088056212068,0.0302781340268353,2,5,0.021016197454434372,0.04901855617086931,0.028373641298013254
